,Date,Day of Week,Hour of Day,Month,Energy Use - Appliances (Wh),Energy Use - Lights (Wh),Temperature Outside (C),Humidity Outside (%),Dewpoint (C),Air Pressure (mm Hg),Windspeed (m / s),Visibility (km)
116,2016-01-16 13:00:00,Saturday,13,January,86.66666666666667,0.0,5.858333333333333,71.83333333333333,1.0416666666666667,763.7000000000002,4.583333333333333,32.416666666666664
117,2016-01-16 14:00:00,Saturday,14,January,71.66666666666667,1.6666666666666667,5.55,74.58333333333333,1.2083333333333333,763.7000000000002,5.25,40.0
118,2016-01-16 15:00:00,Saturday,15,January,208.33333333333334,11.666666666666666,4.741666666666666,68.66666666666667,-0.6833333333333332,764.1583333333333,5.75,50.416666666666664
119,2016-01-16 16:00:00,Saturday,16,January,75.0,11.666666666666666,3.0583333333333336,78.08333333333333,-0.5499999999999999,764.6333333333332,3.5833333333333335,54.583333333333336
120,2016-01-16 17:00:00,Saturday,17,January,265.0,25.0,1.9749999999999999,83.83333333333333,-0.5333333333333333,764.525,4.666666666666667,40.0
121,2016-01-16 18:00:00,Saturday,18,January,473.3333333333333,23.333333333333332,2.2916666666666665,81.75,-0.5416666666666666,764.8666666666667,5.333333333333333,40.0
122,2016-01-16 19:00:00,Saturday,19,January,391.6666666666667,18.333333333333332,1.5,89.08333333333333,-0.06666666666666667,765.0166666666665,2.1666666666666665,40.0
123,2016-01-16 20:00:00,Saturday,20,January,118.33333333333333,36.666666666666664,0.6333333333333333,93.66666666666667,-0.21666666666666667,764.9833333333332,2.6666666666666665,29.166666666666668
124,2016-01-16 21:00:00,Saturday,21,January,120.0,23.333333333333332,0.44166666666666665,96.83333333333333,0.024999999999999998,764.975,3.75,17.75
125,2016-01-16 22:00:00,Saturday,22,January,170.0,21.666666666666668,0.7083333333333334,95.91666666666667,0.11666666666666665,764.6749999999998,2.4166666666666665,25.5
126,2016-01-16 23:00:00,Saturday,23,January,55.0,6.666666666666667,0.7916666666666666,94.25,0.0,764.5,2.5833333333333335,25.25
127,2016-01-17 00:00:00,Sunday,0,January,46.666666666666664,0.0,0.625,96.0,0.08333333333333333,764.5,2.4166666666666665,38.75
128,2016-01-17 01:00:00,Sunday,1,January,51.666666666666664,0.0,0.8833333333333333,94.75,0.11666666666666665,764.625,3.0,47.5
129,2016-01-17 02:00:00,Sunday,2,January,43.333333333333336,0.0,0.75,95.08333333333333,0.041666666666666664,764.6749999999998,3.4166666666666665,24.25
130,2016-01-17 03:00:00,Sunday,3,January,50.0,0.0,0.48333333333333334,97.58333333333333,0.10000000000000002,764.4166666666666,3.1666666666666665,31.833333333333332
131,2016-01-17 04:00:00,Sunday,4,January,51.666666666666664,0.0,0.5583333333333333,96.58333333333333,0.05833333333333333,764.2166666666667,2.4166666666666665,40.0
132,2016-01-17 05:00:00,Sunday,5,January,43.333333333333336,0.0,0.4583333333333333,96.41666666666667,0.0,764.1,3.0,35.0
133,2016-01-17 06:00:00,Sunday,6,January,45.0,0.0,0.44166666666666665,96.58333333333333,-0.041666666666666664,764.1833333333334,3.0,28.0
134,2016-01-17 07:00:00,Sunday,7,January,348.3333333333333,6.666666666666667,-0.04166666666666671,96.0,-0.641666666666666,764.4666666666666,2.5833333333333335,26.333333333333332
135,2016-01-17 08:00:00,Sunday,8,January,271.6666666666667,8.333333333333334,-0.8000000000000002,94.75,-1.5666666666666667,764.7416666666667,2.0,25.666666666666668
136,2016-01-17 09:00:00,Sunday,9,January,291.6666666666667,1.6666666666666667,-0.3833333333333333,91.75,-1.5916666666666668,764.9249999999998,1.5833333333333333,28.416666666666668
137,2016-01-17 10:00:00,Sunday,10,January,90.0,0.0,0.6583333333333338,88.75,-1.0083333333333333,765.225,1.0,29.0
138,2016-01-17 11:00:00,Sunday,11,January,318.3333333333333,0.0,1.7583333333333335,82.41666666666667,-0.975,765.4833333333332,1.4166666666666667,29.0
139,2016-01-17 12:00:00,Sunday,12,January,118.33333333333333,0.0,2.608333333333333,73.91666666666667,-1.7083333333333333,765.5583333333333,2.0,33.58333333333333
140,2016-01-17 13:00:00,Sunday,13,January,170.0,0.0,2.9416666666666664,67.66666666666667,-2.625,765.4583333333334,2.0,40.0
141,2016-01-17 14:00:00,Sunday,14,January,138.33333333333334,1.6666666666666667,3.0416666666666665,61.333333333333336,-3.8333333333333335,765.3166666666666,2.0,40.0
142,2016-01-17 15:00:00,Sunday,15,January,81.66666666666667,0.0,2.9333333333333336,59.416666666666664,-4.3,765.1583333333333,1.5833333333333333,40.0
143,2016-01-17 16:00:00,Sunday,16,January,81.66666666666667,1.6666666666666667,1.9083333333333334,65.41666666666667,-4.008333333333333,765.0166666666665,1.4166666666666667,40.0
144,2016-01-17 17:00:00,Sunday,17,January,455.0,13.333333333333334,0.13333333333333333,77.16666666666667,-3.516666666666667,764.8583333333332,2.0,40.0
145,2016-01-17 18:00:00,Sunday,18,January,268.3333333333333,20.0,-0.8833333333333333,81.33333333333333,-3.775,764.7999999999998,2.0,40.0
146,2016-01-17 19:00:00,Sunday,19,January,101.66666666666667,8.333333333333334,-1.0833333333333333,76.5,-4.758333333333333,764.7999999999998,2.0,40.0
147,2016-01-17 20:00:00,Sunday,20,January,110.0,20.0,-1.325,75.91666666666667,-5.066666666666666,764.6749999999998,2.4166666666666665,34.166666666666664
148,2016-01-17 21:00:00,Sunday,21,January,130.0,13.333333333333334,-1.6666666666666667,80.83333333333333,-4.6,764.4583333333334,2.5833333333333335,26.833333333333332
149,2016-01-17 22:00:00,Sunday,22,January,55.0,11.666666666666666,-2.0666666666666664,82.41666666666667,-4.7250000000000005,764.275,2.0,28.416666666666668
150,2016-01-17 23:00:00,Sunday,23,January,63.333333333333336,11.666666666666666,-2.5083333333333333,84.25,-4.9,763.9333333333334,2.0,27.333333333333332
151,2016-01-18 00:00:00,Monday,0,January,45.0,8.333333333333334,-3.008333333333333,86.0,-5.108333333333333,763.4083333333333,2.0,26.25
152,2016-01-18 01:00:00,Monday,1,January,43.333333333333336,1.6666666666666667,-3.591666666666667,87.25,-5.441666666666666,762.7916666666666,2.0,25.916666666666668
153,2016-01-18 02:00:00,Monday,2,January,43.333333333333336,0.0,-4.0,88.16666666666667,-5.666666666666667,762.25,2.0,23.833333333333332
154,2016-01-18 03:00:00,Monday,3,January,41.666666666666664,0.0,-4.0,86.58333333333333,-5.983333333333333,761.6916666666666,2.4166666666666665,25.833333333333332
155,2016-01-18 04:00:00,Monday,4,January,45.0,0.0,-4.0,85.16666666666667,-6.183333333333334,761.15,3.0,27.0
156,2016-01-18 05:00:00,Monday,5,January,33.333333333333336,0.0,-4.208333333333333,85.25,-6.341666666666666,760.5916666666667,3.0,24.916666666666668
157,2016-01-18 06:00:00,Monday,6,January,55.0,3.3333333333333335,-4.625,87.41666666666667,-6.441666666666666,760.1749999999998,2.5833333333333335,22.0
158,2016-01-18 07:00:00,Monday,7,January,55.0,3.3333333333333335,-4.675,87.58333333333333,-6.458333333333333,759.9166666666666,2.0,21.166666666666668
159,2016-01-18 08:00:00,Monday,8,January,35.0,0.0,-4.333333333333333,86.58333333333333,-6.2749999999999995,759.7166666666667,2.0,20.833333333333332
160,2016-01-18 09:00:00,Monday,9,January,45.0,0.0,-3.85,86.41666666666667,-5.808333333333334,759.475,1.5833333333333333,22.416666666666668
161,2016-01-18 10:00:00,Monday,10,January,31.666666666666668,0.0,-2.9583333333333335,84.08333333333333,-5.358333333333333,759.1333333333332,1.8333333333333333,30.083333333333332
162,2016-01-18 11:00:00,Monday,11,January,45.0,0.0,-1.866666666666667,77.5,-5.383333333333333,758.6916666666666,3.0,40.0
163,2016-01-18 12:00:00,Monday,12,January,40.0,0.0,-1.2750000000000001,73.16666666666667,-5.541666666666667,758.15,3.0,40.0
164,2016-01-18 13:00:00,Monday,13,January,40.0,0.0,-0.8916666666666672,71.16666666666667,-5.558333333333334,757.5916666666667,3.0,40.0
165,2016-01-18 14:00:00,Monday,14,January,41.666666666666664,0.0,-0.5166666666666667,68.75,-5.625,757.1749999999998,3.0,35.416666666666664
166,2016-01-18 15:00:00,Monday,15,January,33.333333333333336,0.0,-0.44166666666666665,68.25,-5.633333333333333,756.9166666666666,2.5833333333333335,33.58333333333333
167,2016-01-18 16:00:00,Monday,16,January,46.666666666666664,0.0,-0.7916666666666661,75.0,-4.816666666666666,756.7166666666667,2.0,35.416666666666664
168,2016-01-18 17:00:00,Monday,17,January,35.0,0.0,-1.5333333333333332,84.08333333333333,-3.9583333333333335,756.6,2.4166666666666665,26.916666666666668
169,2016-01-18 18:00:00,Monday,18,January,300.0,8.333333333333334,-2.2083333333333335,85.33333333333333,-4.358333333333333,756.6,3.0,24.0
170,2016-01-18 19:00:00,Monday,19,January,195.0,8.333333333333334,-2.5,80.91666666666667,-5.333333333333333,756.725,3.0,25.25
171,2016-01-18 20:00:00,Monday,20,January,558.3333333333334,10.0,-2.7083333333333335,80.08333333333333,-5.675,756.8583333333332,2.5833333333333335,25.75
172,2016-01-18 21:00:00,Monday,21,January,345.0,11.666666666666666,-3.4166666666666665,84.25,-5.75,756.7166666666667,2.0,22.333333333333332
173,2016-01-18 22:00:00,Monday,22,January,56.666666666666664,13.333333333333334,-4.375,86.83333333333333,-6.308333333333334,756.6,1.5833333333333333,38.33333333333333
174,2016-01-18 23:00:00,Monday,23,January,45.0,13.333333333333334,-4.733333333333333,87.58333333333333,-6.4750000000000005,756.6,1.0,64.41666666666667
175,2016-01-19 00:00:00,Tuesday,0,January,46.666666666666664,3.3333333333333335,-4.541666666666667,88.66666666666667,-6.133333333333333,756.6,1.0,65.0
176,2016-01-19 01:00:00,Tuesday,1,January,45.0,0.0,-4.4750000000000005,89.75,-5.941666666666666,756.4333333333334,1.0,46.25
177,2016-01-19 02:00:00,Tuesday,2,January,33.333333333333336,0.0,-4.383333333333334,89.25,-5.916666666666667,756.3249999999999,1.0,38.33333333333333
178,2016-01-19 03:00:00,Tuesday,3,January,46.666666666666664,0.0,-4.333333333333333,90.16666666666667,-5.758333333333333,756.375,1.0,64.0
179,2016-01-19 04:00:00,Tuesday,4,January,33.333333333333336,0.0,-4.1,89.0,-5.7,756.2416666666667,1.0,64.0
180,2016-01-19 05:00:00,Tuesday,5,January,45.0,0.0,-4.266666666666667,89.83333333333333,-5.741666666666667,756.3416666666666,1.0,63.583333333333336
181,2016-01-19 06:00:00,Tuesday,6,January,46.666666666666664,3.3333333333333335,-4.416666666666667,90.58333333333333,-5.758333333333333,756.4416666666666,1.0,63.416666666666664
182,2016-01-19 07:00:00,Tuesday,7,January,41.666666666666664,5.0,-4.3,89.58333333333333,-5.783333333333334,756.625,1.0,64.0
183,2016-01-19 08:00:00,Tuesday,8,January,41.666666666666664,0.0,-4.55,90.66666666666667,-5.900000000000001,756.9666666666666,1.0,63.166666666666664
